Blue Light (Forward),Blue Light (Reverse),Radio Waves (Forward),Radio Waves (Reverse),Red Light (Forward),Red Light (Reverse),White Light (Forward),White Light (Reverse)
63.808,8.163334,580.8611,44.978016,6.567919,,59.31899,36.37545
37.940952,64.66822,518.5203,62.061417,70.85041,,18.617165,127.37084
172.30565,31.953348,471.84143,25.295189,186.27235,,31.288883,130.30087
140.6505,43.768208,593.19165,10.322741,175.04327,,10.812451,46.6529
9.610103,122.83429,578.8645,36.19302,229.22038,,243.92476,33.442127
21.00794,17.84442,556.0139,83.77072,203.39673,,14.699611,35.220043
21.936016,51.323105,557.7328,105.28454,60.35408,,359.5999,101.498
12.244043,9.920245,590.1521,85.30264,68.281944,,476.972,29.248117
7.035427,3.621757,481.15198,57.394264,102.73505,,201.9506,0.62589604
5.430164,43.67083,589.0973,54.334885,71.32628,,17.81727,61.48254
3.5517988,51.00648,583.3013,182.88013,266.33997,,9.234981,141.79573
131.37082,7.3428383,487.7802,117.90316,263.3183,,69.05683,343.03226
130.8524,26.90721,513.21985,66.03911,133.66899,,129.33336,153.23878
2.4189713,31.446081,587.2092,104.82805,147.53577,,145.63971,80.89716
2.7239554,25.839285,514.32715,71.25577,150.98866,,119.574425,90.475
3.5639668,29.16974,426.21396,15.629899,106.17118,,140.63837,84.8131
2.8415656,6.4724197,543.063,22.05533,76.33369,,84.61007,81.96743
2.2368178,2.4927332,58.912155,96.32456,50.787495,,37.87738,16.84523
47.714615,48.3069,47.510704,38.916958,49.86132,,6.7625904,77.652336
2.0324762,10.12261,201.82777,50.33672,38.194332,,38.610706,58.870678
3.5557756,75.47454,215.43498,30.845959,19.4787,,18.244421,44.44171
1.4847342,1.2489306,145.11275,271.70996,67.585915,,260.13715,79.35415
87.1014,5.497552,217.59427,10.659273,96.28439,,270.84616,37.316494
111.177246,2.0552623,213.66165,14.199713,190.80919,,15.636133,12.709558
39.196316,72.35161,200.8166,63.26197,166.91954,,29.336136,70.3031
16.83681,79.18502,222.31563,10.655227,139.69673,,17.943682,506.9079
17.863947,31.262135,73.66866,30.401394,145.46361,,52.31081,542.3667
119.00477,46.007694,70.254364,54.767918,187.06187,,489.03244,269.7397
329.77908,10.9344,115.00911,14.816974,93.432434,,480.52814,90.86069
275.8968,20.356396,6.9206796,21.065796,25.361454,,71.8605,171.1706
487.50357,49.06493,16.68879,34.48593,34.110935,,23.192556,185.37842
393.54343,38.244095,11.717973,33.574295,10.514964,,6.822231,201.50647
261.23114,100.75247,62.641888,19.537277,130.5991,,42.32165,201.40219
277.9443,12.755001,178.25359,58.11772,142.2821,,110.79371,182.4109
318.66873,15.086429,184.423,46.7194,71.90525,,68.15675,183.68039
431.97336,0.91413647,11.360094,15.962344,98.67867,,59.732273,153.35722
397.99457,6.825903,40.664482,23.800566,54.59701,,236.33305,135.53545
453.6842,5.2142024,161.7831,75.84032,24.620548,,276.85535,222.37817
564.428,73.67038,103.00249,11.391305,112.230896,,13.979841,212.63744
305.91846,5.0239916,39.91916,48.22547,181.42426,,17.934954,108.32987
229.56863,7.107623,142.08861,111.00395,113.3801,,84.57504,152.83371
317.5699,15.168531,71.77432,223.21214,23.388775,,67.777374,96.946686
272.60974,4.6355996,48.38213,312.70093,31.25312,,57.203915,73.19594
588.5958,8.216046,105.32726,205.97083,101.486664,,80.01667,154.30574
206.12625,1.8111253,151.41208,67.86295,80.32471,,31.109877,204.95784
88.569954,6.211625,230.97424,193.92747,4.8076367,,34.61727,163.41113
198.04669,13.616697,27.792759,250.74213,7.0937543,,30.091606,74.48227
403.90173,18.485178,90.57972,133.17366,0.2622748,,12.5383835,93.126305
404.76837,25.794325,22.603468,80.97214,9.91272,,2.101178,186.79176
330.7277,50.218468,189.62558,28.404804,20.7434,,22.572498,282.76575
332.5593,45.39651,54.26337,16.239437,39.167282,,15.924996,200.30829
394.29657,4.1057143,249.58926,13.108634,19.838734,,14.582049,96.48661
559.0434,2.849912,291.80228,34.33395,17.255571,,33.302204,93.049
150.12323,45.321686,91.81758,37.904377,11.000104,,28.817978,35.463703
170.08455,40.070362,234.4253,52.72836,4.773345,,17.061367,40.502377
472.23138,13.492609,401.45227,7.926837,6.078963,,135.92766,14.20083
467.98444,46.421738,349.8571,16.167576,21.272188,,168.97005,53.627216
402.067,57.821102,21.979548,27.194983,38.90236,,111.67322,13.2348175
464.18997,19.685795,170.77246,30.751793,7.5038567,,399.31406,49.774033
438.02704,28.625309,267.01804,22.440294,26.257034,,93.07956,18.244192
147.71303,33.0955,132.0352,18.391642,25.76042,,42.71284,58.809654
119.24939,26.606382,149.0337,37.464695,4.259359,,29.508167,79.957054
261.7964,14.270654,255.39023,18.679468,36.76461,,11.471837,88.951065
213.55977,1.486982,233.39903,37.656773,12.028917,,51.175175,28.730227
213.82178,3.250133,129.33768,157.96036,42.362286,,238.39198,2.1048453
314.57388,6.127424,63.677265,197.71458,57.55444,,23.437912,5.2339535
171.17271,3.9298618,102.487,17.78949,32.98752,,140.90092,54.78325
82.176094,18.554495,110.10913,10.488097,12.04946,,63.559933,26.039728
282.5273,16.084192,56.982487,78.46082,18.839315,,11.463196,41.62262
166.24757,57.358448,35.590595,122.98945,47.25632,,7.894368,229.65598
322.22614,9.120835,22.827438,109.9933,12.695931,,35.579758,507.3998
46.41752,14.698957,170.72325,167.739,4.553888,,387.29745,522.5873
432.11246,17.546469,262.02945,102.4738,9.216147,,31.273338,469.08447
245.77228,3.1767972,110.093315,112.317726,128.36273,,12.75459,135.88684
157.44115,43.0723,27.15429,49.389874,72.8527,,86.99544,79.402664
238.17175,46.285465,112.25608,15.160555,49.052742,,89.5747,16.82024
240.8984,49.104023,83.5276,136.21423,140.57037,,72.36375,15.689619
163.50708,6.1470637,36.168976,83.61228,131.67677,,52.449856,90.51572
101.190834,4.405541,102.13171,49.14146,95.987274,,13.2195635,61.659687
153.04562,6.4066925,62.742718,37.098927,159.96722,,7.644206,342.71692
227.80919,7.126012,74.84882,117.63003,250.53273,,9.133038,197.31581
236.32553,7.2574787,92.03047,197.55225,257.85883,,41.026867,130.31914
239.06229,8.804665,12.547788,209.33734,235.88182,,15.15373,167.69809
133.27815,8.679474,93.33506,140.93623,150.68118,,53.515938,116.78927
121.13439,4.8732347,90.50992,85.964455,182.31525,,62.980778,6.9590983
185.14151,10.258459,50.92018,129.48892,307.16806,,125.940544,24.246645
183.93503,1.136785,73.50218,153.71434,300.40805,,245.17203,65.050316
152.65106,8.568922,76.875725,105.09442,271.16782,,110.51042,29.505001
209.49065,70.5455,60.650898,70.62447,278.57828,,184.26248,15.7705
535.2112,69.419426,48.019394,121.292,197.91582,,264.70148,46.933712
374.08228,18.450468,81.345695,112.26947,211.18823,,4.9492717,13.118658
436.8766,30.815077,56.951622,15.3052435,288.07224,,63.053894,52.960693
111.46331,25.77126,20.26894,14.089144,250.15572,,7.4133844,37.53648
247.25055,8.831738,11.097894,5.8704753,272.03546,,20.039728,9.958465
290.02518,8.252762,6.7192073,12.084915,240.99113,,97.66264,20.972849
267.5077,6.083274,19.289791,80.390465,140.58044,,118.198975,24.356115
233.86337,20.090685,61.2622,170.03775,127.91539,,114.33387,5.7229357
237.35489,17.747501,93.48559,152.3733,224.18526,,172.51653,5.906912
269.56653,2.200359,18.692347,79.38752,159.46349,,210.53072,32.726063
292.53442,3.7308586,102.09052,99.24016,64.82204,,166.26308,21.08969
196.71332,3.3132193,109.82845,208.9916,43.860077,,168.05028,46.368626
197.17142,3.8983781,119.12204,97.7247,57.712833,,114.81664,10.839265
317.745,50.953663,127.66456,31.046038,104.068344,,169.02705,11.064308
201.88419,57.42007,22.770624,11.734649,77.91534,,274.1598,113.25558
78.64352,5.869924,106.12976,23.124043,130.16852,,89.77001,176.60225
10.227442,4.3344893,120.26126,98.74606,232.49681,,32.155037,94.60932
25.369888,0.9577336,15.295183,6.9844093,239.50687,,135.7871,10.279281
65.63012,5.719571,21.432985,20.405014,94.37156,,106.83568,48.28728
298.81183,19.753998,81.31109,52.717045,17.709032,,92.441284,30.555922
374.4146,25.70929,172.44113,52.02827,103.76106,,219.10245,68.02142
153.68118,5.599215,239.04265,168.33614,73.60056,,178.60399,147.856
37.964993,11.856575,113.66284,235.71936,110.77124,,11.050162,107.91245
101.48486,8.329878,68.34161,292.6207,95.63303,,15.085808,185.70003
89.70431,13.308228,133.84457,238.87119,17.28291,,4.9707546,224.10738
19.205109,52.872925,132.8518,254.58698,1.5805913,,87.3828,274.54803
17.70368,100.75653,85.776695,207.03635,1.4973024,,117.028534,198.71353
12.439699,40.635983,124.85315,10.521401,36.77572,,50.106148,36.34007
114.07982,62.789917,121.49308,22.872932,95.56555,,74.5209,17.873678
67.14633,26.131676,45.525173,68.2254,71.19373,,91.64512,45.682804
110.55679,30.616596,12.378142,173.72084,58.678596,,82.86466,53.70601
114.16856,4.902159,11.285539,185.85179,80.66021,,93.321686,50.3364
89.08517,52.106705,85.078674,156.35678,46.21814,,168.58116,65.81721
62.88119,8.920515,559.1868,219.69511,51.75779,,173.85818,167.7019
51.360325,5.6863065,434.58478,178.90929,76.02827,,127.800156,21.267637
31.310516,83.13256,535.774,64.37649,30.783348,,42.09218,130.85878
39.461777,79.77434,577.3742,101.193306,24.59103,,32.93846,106.56405
39.559643,74.026695,375.05728,130.4797,24.05465,,58.73413,20.97234
21.688236,31.008085,317.47595,85.16191,10.592208,,35.61025,20.225609
34.515522,17.303028,480.02982,115.41748,65.69447,,57.42841,22.075682
32.107998,38.262146,433.04642,73.59144,102.55008,,79.49209,44.730724
15.639797,75.57747,355.2321,8.678435,87.833755,,22.041273,81.45473
18.314882,7.100043,406.84335,41.10938,68.987816,,9.946292,87.40005
18.413662,52.66523,394.31042,51.7021,64.05675,,40.36644,48.640438
34.209305,6.9051223,370.40717,17.509357,38.948906,,30.378607,83.00935
78.46624,10.611382,249.60399,51.286633,16.522043,,75.58802,113.87532
129.49861,3.0669246,269.3976,91.17018,51.464714,,22.53324,66.11902
73.46143,52.46711,194.49187,68.85941,29.357748,,89.21939,125.4286
35.380707,0.9966251,6.0711465,17.200087,58.741013,,39.74874,127.72895
15.379979,10.7242565,106.34254,32.08206,93.04906,,40.078804,66.34004
28.47995,16.039446,186.06592,82.12116,143.69835,,17.57349,117.373535
22.736837,12.489663,303.97083,29.16437,62.785217,,25.979874,159.47044
67.02608,6.594316,425.80737,5.7727423,53.287716,,36.716442,143.05725
91.74994,6.3350477,386.8341,19.512508,135.59027,,100.89586,167.02051
191.78764,6.5878153,265.01733,15.032361,181.48131,,20.019466,163.19638
189.72427,2.3964267,250.01797,4.997844,107.52584,,5.9154673,141.8516
13.856534,34.50542,204.1248,169.98723,112.12674,,60.6357,111.47781
94.14757,99.21137,80.9241,68.7991,82.18531,,286.10263,128.0354
95.30785,10.996234,5.2124066,9.71577,31.256947,,42.111828,303.80298
95.540276,37.52678,121.98389,6.3176837,25.352245,,6.4711084,261.53104
40.930405,52.40426,135.43416,16.595793,81.49712,,23.656557,96.94086
13.574615,16.6836,204.94856,32.24995,113.765236,,5.891326,41.209793
38.686638,7.9410033,228.13997,1.979124,231.19489,,27.903852,43.38532
145.2983,27.853418,179.60974,28.042238,286.00827,,83.51714,19.954416
104.65755,46.3786,229.34077,15.443491,190.2228,,48.856842,321.06143
7.5612235,17.085554,264.9549,48.44765,108.77951,,51.96597,333.09232
63.233482,5.680701,298.36368,38.61389,192.8394,,10.326063,44.247555
23.729609,83.67053,103.000404,6.0216885,159.39552,,18.209208,82.96668
150.70927,85.0264,18.753471,39.822777,123.126045,,110.82035,96.7271
195.47594,99.91622,91.72382,9.852643,131.54366,,76.1957,57.15229
54.61844,134.6408,36.902798,45.211414,21.805676,,74.56819,94.097374
56.862934,34.891605,16.107607,41.98067,69.682205,,64.82708,49.763424
56.445156,4.845115,18.857681,20.36608,140.20306,,28.764475,158.67201
53.15545,1.3118745,35.25636,5.2892733,29.403679,,69.80188,6.4564376
180.15848,9.046578,12.311849,27.890469,9.30393,,22.520384,25.812044
258.19604,52.533455,18.321163,4.593778,53.874424,,346.93457,7.777681
197.3539,37.749638,23.935135,52.449436,77.63005,,211.5323,19.322582
25.022346,23.72368,17.451628,24.975712,13.812738,,54.626495,8.311558
64.16313,53.025864,50.824924,5.223584,1.5247023,,5.951368,24.121347
125.29577,73.87656,45.279396,16.975895,3.5115123,,9.532423,67.74903
118.00659,46.652,245.78056,18.17482,10.526647,,47.793324,27.311495
69.96753,0.62862074,154.54091,9.133349,26.678492,,83.33904,22.611542
25.39237,3.9435792,33.343864,58.54655,152.49522,,42.216427,39.996853
40.153206,17.404486,51.763855,67.3834,218.4146,,36.382534,44.582035
76.91777,58.629047,52.516453,104.43342,132.10805,,13.427223,145.57332
162.60492,51.107285,135.20538,124.86092,162.97371,,41.381687,235.01555
83.04024,33.282146,179.13672,44.906525,206.37622,,71.34669,179.02925
25.866623,64.870766,254.0607,103.33959,131.84293,,72.934814,162.12756
55.29028,17.032557,252.30925,135.27379,85.670044,,18.026258,189.10368
4.897,75.672,102.46954,142.4056,59.791546,,67.12274,103.80138
129.61066,53.868225,27.3871,146.53383,33.19191,,33.567776,90.409485
135.37953,11.3739195,45.205196,90.19987,164.60155,,5.7784004,80.134476
20.28853,8.644671,46.646492,112.50651,204.99078,,10.589898,73.36034
328.39444,0.9935841,71.47399,162.90323,161.74673,,103.68474,65.91346
420.51553,78.00917,48.17533,147.46777,136.42632,,64.33937,33.715076
209.65022,106.73453,42.728157,120.48372,122.55114,,3.3774838,12.195454
126.88487,12.728943,49.768177,71.41395,132.44484,,82.22921,56.89672
33.71454,16.090427,8.535635,64.57328,71.9205,,120.809364,101.784676
83.33038,45.72722,18.140327,195.80194,90.92984,,99.02744,25.28717
49.124905,49.652767,6.3854933,232.08588,132.8693,,31.620478,38.545723
176.63805,24.598497,200.4629,173.43848,7.5719643,,22.965563,24.776148
118.46371,14.421543,277.58997,131.90154,5.572284,,22.074205,32.086433
145.77551,1.9025403,422.86224,173.51869,109.2497,,14.56652,35.854862
198.09401,49.018253,359.78845,239.8098,18.831076,,14.976828,17.605705
143.20146,4.7523713,195.27736,123.82421,14.23234,,33.788876,5.285465
69.3491,46.62676,223.9885,152.78806,50.41205,,88.12271,3.4844687
11.723766,27.667673,34.707016,162.0616,24.962938,,18.895494,2.3588712
79.356,32.589714,136.23787,100.46602,28.448797,,10.483345,41.17635
53.012806,6.008209,203.92964,109.02082,100.519714,,110.63254,31.830238
103.8716,0.9476403,13.694953,35.603477,54.72406,,128.60611,23.433971
83.00277,5.749067,90.47374,36.899372,62.21508,,12.572894,40.001312
150.30904,102.14689,124.744606,38.2005,79.1668,,37.448727,14.766322
252.82458,132.23247,2.8340776,108.39667,35.021492,,119.521385,66.28211
90.34023,12.794542,6.3139544,69.329094,14.427053,,150.4943,43.13662
128.12518,6.837308,6.5024414,30.037338,16.247913,,96.439606,48.67967
121.48519,27.13701,35.299953,110.243355,54.435246,,34.17774,118.07256
15.9874,15.812551,26.26809,89.28446,187.56335,,102.78539,243.53423
35.38497,7.696692,7.3711843,155.39224,99.95175,,106.54289,156.07869
102.30938,25.740248,76.20249,113.31978,44.289455,,119.44737,111.62558
7.48936,51.47167,28.194212,78.31437,149.55278,,158.59543,160.00844
101.965965,6.1665606,3.8549845,99.04056,87.80399,,25.700806,121.74925
81.78598,15.295514,2.2010298,113.77597,43.955154,,160.30481,90.643814
46.762245,33.898983,18.58096,127.731575,53.179092,,247.42235,56.452473
10.631901,16.760637,89.501785,185.68124,88.55347,,72.88043,49.291912
35.654438,16.55323,3.51732,126.07689,177.21858,,95.751015,127.145676
39.951298,10.718138,46.78732,54.12758,75.47789,,114.528725,147.84221
75.2584,4.84778,7.2854934,46.577526,56.06397,,178.71193,104.65827
46.258877,128.33353,36.928093,21.567417,12.391996,,266.95996,21.18485
28.271612,101.239456,3.4900396,22.63119,12.487169,,211.51407,30.302979
9.968787,6.7205806,26.433321,19.569004,21.405397,,413.8319,6.0645995
5.8034797,11.535401,4.7660522,23.468243,16.999662,,32.753166,13.703437
77.35086,82.61071,22.603237,100.019226,13.207266,,83.63352,22.726873
292.77365,3.719717,13.611004,17.23877,18.612986,,32.271927,19.82088
365.22,57.098053,40.182537,95.489395,29.443592,,24.92949,71.24337
341.3218,79.35003,5.3586183,433.38947,64.606705,,19.589167,80.96127
411.16318,22.908014,4.6250715,587.16486,136.65837,,4.7288666,37.802547
526.2485,30.325247,2.1652794,405.0589,186.03079,,1.9786193,153.61433
507.19174,14.24755,33.056107,268.04156,123.348114,,339.8485,320.0987
251.73277,33.617825,11.172191,164.61412,118.14055,,338.85483,363.01672
291.29327,18.634089,30.432087,22.532719,222.98947,,192.04424,307.67395
421.51157,36.04479,4.276974,11.853771,265.64557,,251.24693,215.61496
398.3597,8.22241,27.386494,20.15341,278.39822,,129.1306,122.74142
470.20605,25.204092,154.45758,52.21282,383.32022,,67.940636,68.618126
526.5522,27.543531,52.620407,53.5078,439.70526,,175.32285,42.17574
455.2895,43.125698,53.471462,53.144424,379.22308,,78.68811,76.78433
430.92923,52.14376,145.22714,25.29282,343.12772,,57.014618,128.2347
391.30682,8.455363,9.778029,354.27377,269.91885,,111.66148,79.7807
409.85925,23.022562,29.484858,288.18686,183.12534,,121.84591,4.0057526
392.2332,43.34451,14.54207,348.4311,158.34627,,190.13892,22.541388
440.9265,8.717321,7.1515255,121.952736,110.62288,,86.61935,61.85785
512.1197,1.4902622,10.300346,118.687454,171.01779,,58.655388,54.56468
476.76266,13.336088,30.642553,35.40981,279.73322,,22.905203,78.621315
464.54233,120.58431,26.226873,42.59554,345.82822,,30.364899,15.781808
505.51285,85.19454,13.303972,37.056747,268.59573,,28.50213,27.674255
495.93292,42.356087,18.255407,22.073483,131.70883,,8.474085,53.09128
463.4545,57.78864,47.85121,47.119972,152.27165,,13.3545,17.35357
534.89966,16.091797,80.64279,38.14908,202.0236,,127.78429,17.079233
515.03094,1.6385359,125.737564,215.11397,153.80472,,310.50943,41.12375
286.30597,116.966125,70.359146,299.93573,120.69077,,373.98602,11.426896
370.66183,3.1403096,4.9949493,0.8504741,55.409225,,23.477306,27.27514
405.92435,12.545493,33.104366,19.910152,93.92487,,19.399324,42.930595
281.4801,123.83613,20.427473,23.335472,149.9627,,101.562195,30.735958
506.01138,134.3344,113.22743,30.129784,126.92843,,105.0164,58.781025
579.5043,3.2740476,69.989815,4.3183913,149.43924,,82.610245,17.941713
360.95425,8.681943,92.273735,33.013607,144.90485,,104.87831,24.997496
419.49213,4.2366753,26.124968,10.299918,173.6119,,27.501059,88.981316
524.054,10.221178,11.126906,56.479145,155.90446,,75.92458,33.84367
474.36505,14.172952,152.98808,216.80736,82.94292,,68.05021,53.64526
37.816135,14.803475,162.9499,541.30475,59.090946,,28.144312,66.628
35.152294,19.266924,38.653927,519.02905,55.375607,,19.253166,4.9305153
9.958823,51.102863,69.9015,330.45215,167.77919,,70.43885,7.181514
9.299783,5.4805727,167.55249,322.59363,181.76256,,57.08295,84.37833
67.56195,3.2023158,152.23729,340.66623,88.19047,,26.907232,62.8717
139.76033,56.577274,116.510056,250.13033,48.20281,,148.88522,86.49282
427.66293,35.619225,67.300766,251.0014,43.105946,,306.59268,115.80293
464.7841,58.193645,83.30346,134.4731,89.79107,,93.956505,65.72109
